"","sector","variant","impactYear","impactType","region","model_type","model","year","driverValue","driverUnit","driverType","includeaggregate","sectorprimary","gdp_usd","national_pop","gdp_percap","reg_pop","annual_impacts"
"5489","Vibrio","N/A","Interpolation","all","Southern Plains","GCM","HadGEM2-ES",2038,1.66,"degrees Celsius","Temperature",1,1,30833348146165.9,367882699.140337,83812.9877219474,42496891.2018686,540530481.593363
"5490","Vibrio","N/A","Interpolation","all","Southern Plains","GCM","HadGEM2-ES",2039,1.73,"degrees Celsius","Temperature",1,1,31472877660084.2,369571383.898817,85160.4832821713,42815240.8955884,554278182.059057
"5491","Vibrio","N/A","Interpolation","all","Southern Plains","GCM","HadGEM2-ES",2040,1.8,"degrees Celsius","Temperature",1,1,32112407174002.4,371260068.657298,86495.7206147711,43133590.5893082,568109374.401213
"5492","Vibrio","N/A","Interpolation","all","Southern Plains","GCM","HadGEM2-ES",2041,1.87,"degrees Celsius","Temperature",1,1,32728862360220.5,372791260.735664,87794.0708578671,43423586.9703717,581861853.632545
"5493","Vibrio","N/A","Interpolation","all","Southern Plains","GCM","HadGEM2-ES",2042,1.94,"degrees Celsius","Temperature",1,1,33345317546438.6,374322452.814029,89081.79911667,43713583.3514353,595701152.810319
"5494","Vibrio","N/A","Interpolation","all","Southern Plains","GCM","HadGEM2-ES",2043,2.01,"degrees Celsius","Temperature",1,1,33961772732656.6,375853644.892395,90359.0352100476,44003579.7324989,609341375.603275
"5495","Vibrio","N/A","Interpolation","all","Southern Plains","GCM","HadGEM2-ES",2044,2.08,"degrees Celsius","Temperature",1,1,34578227918874.7,377384836.970761,91625.9068499718,44293576.1135624,621325954.792853
"5496","Vibrio","N/A","Interpolation","all","Southern Plains","GCM","HadGEM2-ES",2045,2.15,"degrees Celsius","Temperature",1,1,35194683105092.8,378916029.049126,92882.5396840888,44583572.494626,633339839.510819
"5497","Vibrio","N/A","Interpolation","all","Southern Plains","GCM","HadGEM2-ES",2046,2.22,"degrees Celsius","Temperature",1,1,35851270270951.7,380384206.573476,94250.1545842348,44858306.7921752,646197566.700476
"5498","Vibrio","N/A","Interpolation","all","Southern Plains","GCM","HadGEM2-ES",2047,2.29,"degrees Celsius","Temperature",1,1,36507857436810.5,381852384.097827,95607.2528473663,45133041.0897244,659089706.550708
"5499","Vibrio","N/A","Interpolation","all","Southern Plains","GCM","HadGEM2-ES",2048,2.36,"degrees Celsius","Temperature",1,1,37164444602669.4,383320561.622177,96953.9553145622,45407775.3872736,672015863.643948
"5500","Vibrio","N/A","Interpolation","all","Southern Plains","GCM","HadGEM2-ES",2049,2.43,"degrees Celsius","Temperature",1,1,37821031768528.3,384788739.146527,98290.3809826048,45682509.6848228,684975648.597556
"5501","Vibrio","N/A","Interpolation","all","Southern Plains","GCM","HadGEM2-ES",2050,2.5,"degrees Celsius","Temperature",1,1,38477618934387.1,386256916.670877,99616.6470390309,45957243.9823721,697968677.949126
"5502","Vibrio","N/A","Interpolation","all","Southern Plains","GCM","HadGEM2-ES",2051,2.57,"degrees Celsius","Temperature",1,1,39174934548149.5,387699228.826587,101044.654297396,46222561.4094241,711768379.441813
"5503","Vibrio","N/A","Interpolation","all","Southern Plains","GCM","HadGEM2-ES",2052,2.64,"degrees Celsius","Temperature",1,1,39872250161912,389141540.982296,102462.076038615,46487878.8364761,725604646.899717
"5504","Vibrio","N/A","Interpolation","all","Southern Plains","GCM","HadGEM2-ES",2053,2.71,"degrees Celsius","Temperature",1,1,40569565775674.4,390583853.138006,103869.029530363,46753196.2635282,739477075.240531
"5505","Vibrio","N/A","Interpolation","all","Southern Plains","GCM","HadGEM2-ES",2054,2.78,"degrees Celsius","Temperature",1,1,41266881389436.8,392026165.293715,105265.630314545,47018513.6905802,753385265.343337
"5506","Vibrio","N/A","Interpolation","all","Southern Plains","GCM","HadGEM2-ES",2055,2.85,"degrees Celsius","Temperature",1,1,41964197003199.2,393468477.449425,106651.992238929,47283831.1176322,767328823.939345
"5507","Vibrio","N/A","Interpolation","all","Southern Plains","GCM","HadGEM2-ES",2056,2.92,"degrees Celsius","Temperature",1,1,42702265057880.1,394934316.760343,108124.979890752,47545936.7307961,781995781.433429
"5508","Vibrio","N/A","Interpolation","all","Southern Plains","GCM","HadGEM2-ES",2057,2.99,"degrees Celsius","Temperature",1,1,43440333112561,396400156.071261,109587.073686096,47808042.3439599,796698528.661628
"5509","Vibrio","N/A","Interpolation","all","Southern Plains","GCM","HadGEM2-ES",2058,3.06,"degrees Celsius","Temperature",1,1,44178401167241.9,397865995.382178,111038.394032155,48070147.9571237,812199949.316103
"5510","Vibrio","N/A","Interpolation","all","Southern Plains","GCM","HadGEM2-ES",2059,3.13,"degrees Celsius","Temperature",1,1,44916469221922.8,399331834.693096,112479.059568199,48332253.5702875,827884703.789285
"5511","Vibrio","N/A","Interpolation","all","Southern Plains","GCM","HadGEM2-ES",2060,3.2,"degrees Celsius","Temperature",1,1,45654537276603.7,400797674.004014,113909.187197894,48594359.1834513,843626581.503044
"5512","Vibrio","N/A","Interpolation","all","Southern Plains","GCM","HadGEM2-ES",2061,3.27,"degrees Celsius","Temperature",1,1,46433107197115.9,402266028.334648,115428.855350639,48849882.2604548,860158559.140958
"5513","Vibrio","N/A","Interpolation","all","Southern Plains","GCM","HadGEM2-ES",2062,3.34,"degrees Celsius","Temperature",1,1,47211677117628,403734382.665281,116937.469645158,49105405.3374583,876750216.162825
"5514","Vibrio","N/A","Interpolation","all","Southern Plains","GCM","HadGEM2-ES",2063,3.41,"degrees Celsius","Temperature",1,1,47990247038140.2,405202736.995915,118435.150250784,49360928.4144618,893400903.778738
"5515","Vibrio","N/A","Interpolation","all","Southern Plains","GCM","HadGEM2-ES",2064,3.48,"degrees Celsius","Temperature",1,1,48768816958652.3,406671091.326548,119922.015601281,49616451.4914653,910109982.569051
"5516","Vibrio","N/A","Interpolation","all","Southern Plains","GCM","HadGEM2-ES",2065,3.55,"degrees Celsius","Temperature",1,1,49547386879164.4,408139445.657182,121398.182426067,49871974.5684687,926876822.315822
"5517","Vibrio","N/A","Interpolation","all","Southern Plains","GCM","HadGEM2-ES",2066,3.62,"degrees Celsius","Temperature",1,1,50365963149617.2,409553758.849326,122977.660591187,50113890.6805775,944563120.600205
"5518","Vibrio","N/A","Interpolation","all","Southern Plains","GCM","HadGEM2-ES",2067,3.69,"degrees Celsius","Temperature",1,1,51184539420070,410968072.04147,124546.267465043,50355806.7926862,962313481.002333
"5519","Vibrio","N/A","Interpolation","all","Southern Plains","GCM","HadGEM2-ES",2068,3.76,"degrees Celsius","Temperature",1,1,52003115690522.8,412382385.233614,126104.114900696,50597722.9047949,980127244.396831
"5520","Vibrio","N/A","Interpolation","all","Southern Plains","GCM","HadGEM2-ES",2069,3.83,"degrees Celsius","Temperature",1,1,52821691960975.6,413796698.425758,127651.313221999,50839639.0169036,998003760.669605
"5521","Vibrio","N/A","Interpolation","all","Southern Plains","GCM","HadGEM2-ES",2070,3.9,"degrees Celsius","Temperature",1,1,53640268231428.3,415211011.617902,129187.971249642,51081555.1290124,1015942388.56437
"5522","Vibrio","N/A","Interpolation","all","Southern Plains","GCM","HadGEM2-ES",2071,3.97,"degrees Celsius","Temperature",1,1,54497945907531.7,416525721.288318,130839.329055044,51305380.8788427,1034918988.98282
"5523","Vibrio","N/A","Interpolation","all","Southern Plains","GCM","HadGEM2-ES",2072,4.04,"degrees Celsius","Temperature",1,1,55355623583635.1,417840430.958733,132480.295065324,51529206.6286731,1053471498.20385
"5524","Vibrio","N/A","Interpolation","all","Southern Plains","GCM","HadGEM2-ES",2073,4.11,"degrees Celsius","Temperature",1,1,56213301259738.6,419155140.629149,134110.967064278,51753032.3785035,1071706687.73406
"5525","Vibrio","N/A","Interpolation","all","Southern Plains","GCM","HadGEM2-ES",2074,4.18,"degrees Celsius","Temperature",1,1,57070978935842,420469850.299564,135731.441612714,51976858.1283339,1089991594.92605
"5526","Vibrio","N/A","Interpolation","all","Southern Plains","GCM","HadGEM2-ES",2075,4.25,"degrees Celsius","Temperature",1,1,57928656611945.4,421784559.96998,137341.814067514,52200683.8781643,1108325754.86741
"5527","Vibrio","N/A","Interpolation","all","Southern Plains","GCM","HadGEM2-ES",2076,4.32,"degrees Celsius","Temperature",1,1,58824020452704.1,422975630.397071,139071.890258743,52406719.625541,1127747254.82174
"5528","Vibrio","N/A","Interpolation","all","Southern Plains","GCM","HadGEM2-ES",2077,4.39,"degrees Celsius","Temperature",1,1,59719384293462.9,424166700.824161,140792.250257805,52612755.3729176,1147229078.43374
"5529","Vibrio","N/A","Interpolation","all","Southern Plains","GCM","HadGEM2-ES",2078,4.46,"degrees Celsius","Temperature",1,1,60614748134221.7,425357771.251252,142502.97568542,52818791.1202943,1166770718.95549
"5530","Vibrio","N/A","Interpolation","all","Southern Plains","GCM","HadGEM2-ES",2079,4.53,"degrees Celsius","Temperature",1,1,61510111974980.5,426548841.678343,144204.147250656,53024826.8676709,1186371675.2991
"5531","Vibrio","N/A","Interpolation","all","Southern Plains","GCM","HadGEM2-ES",2080,4.6,"degrees Celsius","Temperature",1,1,62405475815739.2,427739912.105434,145895.844763621,53230862.6150476,1206031451.95793
"5532","Vibrio","N/A","Interpolation","all","Southern Plains","GCM","HadGEM2-ES",2081,4.67,"degrees Celsius","Temperature",1,1,63334935768631.3,428822691.663863,147694.926131094,53421359.7132155,1226707931.52474
"5533","Vibrio","N/A","Interpolation","all","Southern Plains","GCM","HadGEM2-ES",2082,4.74,"degrees Celsius","Temperature",1,1,64264395721523.4,429905471.222293,149484.945001535,53611856.8113834,1247453705.36832
"5534","Vibrio","N/A","Interpolation","all","Southern Plains","GCM","HadGEM2-ES",2083,4.81,"degrees Celsius","Temperature",1,1,65193855674415.6,430988250.780722,151265.969678568,53802353.9095513,1268268251.22089
"5535","Vibrio","N/A","Interpolation","all","Southern Plains","GCM","HadGEM2-ES",2084,4.88,"degrees Celsius","Temperature",1,1,66123315627307.7,432071030.339151,153038.067781134,53992851.0077193,1289151052.04993
"5536","Vibrio","N/A","Interpolation","all","Southern Plains","GCM","HadGEM2-ES",2085,4.95,"degrees Celsius","Temperature",1,1,67052775580199.8,433153809.897581,154801.306252055,54183348.1058872,1310101595.99273
"5537","Vibrio","N/A","Interpolation","all","Southern Plains","GCM","HadGEM2-ES",2086,5.02,"degrees Celsius","Temperature",1,1,68017671316982,434162144.077789,156664.214613781,54320314.370662,1333554003.67665
"5538","Vibrio","N/A","Interpolation","all","Southern Plains","GCM","HadGEM2-ES",2087,5.09,"degrees Celsius","Temperature",1,1,68982567053764.2,435170478.257997,158518.489879883,54457280.6354369,1360969800.70976
"5539","Vibrio","N/A","Interpolation","all","Southern Plains","GCM","HadGEM2-ES",2088,5.16,"degrees Celsius","Temperature",1,1,69947462790546.4,436178812.438205,160364.191922908,54594246.9002117,1388585372.73644
"5540","Vibrio","N/A","Interpolation","all","Southern Plains","GCM","HadGEM2-ES",2089,5.23,"degrees Celsius","Temperature",1,1,70912358527328.6,437187146.618414,162201.380063038,54731213.1649866,1416399337.46569
"5541","Vibrio","N/A","Interpolation","all","Southern Plains","GCM","HadGEM2-ES",2090,5.3,"degrees Celsius","Temperature",1,1,71877254264110.8,438195480.798622,164030.11307445,54868179.4297615,1444410325.32968
"5542","Vibrio","N/A","Interpolation","all","Southern Plains","GCM","HadGEM2-ES",2091,5.37,"degrees Celsius","Temperature",1,1,71877254264110.8,438195480.798622,164030.11307445,54868179.4297615,1456625677.78868
"5543","Vibrio","N/A","Interpolation","all","Southern Plains","GCM","HadGEM2-ES",2092,5.44,"degrees Celsius","Temperature",1,1,71877254264110.8,438195480.798622,164030.11307445,54868179.4297615,1468841030.24767
"5544","Vibrio","N/A","Interpolation","all","Southern Plains","GCM","HadGEM2-ES",2093,5.51,"degrees Celsius","Temperature",1,1,71877254264110.8,438195480.798622,164030.11307445,54868179.4297615,1481056382.70666
"5545","Vibrio","N/A","Interpolation","all","Southern Plains","GCM","HadGEM2-ES",2094,5.58,"degrees Celsius","Temperature",1,1,71877254264110.8,438195480.798622,164030.11307445,54868179.4297615,1493271735.16565
"5546","Vibrio","N/A","Interpolation","all","Southern Plains","GCM","HadGEM2-ES",2095,5.65,"degrees Celsius","Temperature",1,1,71877254264110.8,438195480.798622,164030.11307445,54868179.4297615,1505487087.62464
"5547","Vibrio","N/A","Interpolation","all","Southern Plains","GCM","HadGEM2-ES",2096,5.72,"degrees Celsius","Temperature",1,1,71877254264110.8,438195480.798622,164030.11307445,54868179.4297615,1517702440.08364
"5548","Vibrio","N/A","Interpolation","all","Southern Plains","GCM","HadGEM2-ES",2097,5.79,"degrees Celsius","Temperature",1,1,71877254264110.8,438195480.798622,164030.11307445,54868179.4297615,1529917792.54263
"5549","Vibrio","N/A","Interpolation","all","Southern Plains","GCM","HadGEM2-ES",2098,5.86,"degrees Celsius","Temperature",1,1,71877254264110.8,438195480.798622,164030.11307445,54868179.4297615,1542133145.00162
"5550","Vibrio","N/A","Interpolation","all","Southern Plains","GCM","HadGEM2-ES",2099,5.93,"degrees Celsius","Temperature",1,1,71877254264110.8,438195480.798622,164030.11307445,54868179.4297615,1554348497.46061
"5551","Vibrio","N/A","Interpolation","all","Southern Plains","GCM","HadGEM2-ES",2100,6,"degrees Celsius","Temperature",1,1,71877254264110.8,438195480.798622,164030.11307445,54868179.4297615,1566563849.9196
"5552","Vibrio","N/A","Interpolation","all","Southern Plains","GCM","MIROC5",2010,-0.3,"degrees Celsius","Temperature",1,1,16693671681957.2,306675006,54434.4056585988,31750030,0
"5553","Vibrio","N/A","Interpolation","all","Southern Plains","GCM","MIROC5",2011,-0.23,"degrees Celsius","Temperature",1,1,17046794484714.4,309263150.412862,55120.6778497767,32182950.2927588,0
"5554","Vibrio","N/A","Interpolation","all","Southern Plains","GCM","MIROC5",2012,-0.16,"degrees Celsius","Temperature",1,1,17399917287471.6,311851294.825724,55795.5588967345,32615870.5855175,0
"5555","Vibrio","N/A","Interpolation","all","Southern Plains","GCM","MIROC5",2013,-0.0899999999999999,"degrees Celsius","Temperature",1,1,17753040090228.8,314439439.238586,56459.3300802778,33048790.8782763,0
"5556","Vibrio","N/A","Interpolation","all","Southern Plains","GCM","MIROC5",2014,-0.0199999999999999,"degrees Celsius","Temperature",1,1,18106162892985.9,317027583.651448,57112.2634959504,33481711.1710351,0
"5557","Vibrio","N/A","Interpolation","all","Southern Plains","GCM","MIROC5",2015,0.05,"degrees Celsius","Temperature",1,1,18459285695743.1,319615728.064309,57754.6224259306,33914631.4637938,16590676.1327937
"5558","Vibrio","N/A","Interpolation","all","Southern Plains","GCM","MIROC5",2016,0.12,"degrees Celsius","Temperature",1,1,18958714228021.1,321954318.948342,58886.3485041897,34315930.3291069,40574557.3338263
"5559","Vibrio","N/A","Interpolation","all","Southern Plains","GCM","MIROC5",2017,0.19,"degrees Celsius","Temperature",1,1,19458142760299.1,324292909.832375,60001.7520283034,34717229.19442,65424243.5955169
"5560","Vibrio","N/A","Interpolation","all","Southern Plains","GCM","MIROC5",2018,0.26,"degrees Celsius","Temperature",1,1,19957571292577.1,326631500.716407,61101.1835931433,35118528.059733,91121138.146111
"5561","Vibrio","N/A","Interpolation","all","Southern Plains","GCM","MIROC5",2019,0.33,"degrees Celsius","Temperature",1,1,20456999824855.1,328970091.60044,62184.9838243099,35519826.9250461,117647173.018655
"5562","Vibrio","N/A","Interpolation","all","Southern Plains","GCM","MIROC5",2020,0.4,"degrees Celsius","Temperature",1,1,20956428357133.1,331308682.484472,63253.4837299813,35921125.7903592,144984790.387763
"5563","Vibrio","N/A","Interpolation","all","Southern Plains","GCM","MIROC5",2021,0.47,"degrees Celsius","Temperature",1,1,21465660660476.6,333601009.719894,64345.3108205519,36316612.5332141,173217270.21273
"5564","Vibrio","N/A","Interpolation","all","Southern Plains","GCM","MIROC5",2022,0.54,"degrees Celsius","Temperature",1,1,21974892963820,335893336.955317,65422.2354126164,36712099.2760689,202256854.376978
"5565","Vibrio","N/A","Interpolation","all","Southern Plains","GCM","MIROC5",2023,0.61,"degrees Celsius","Temperature",1,1,22484125267163.5,338185664.190739,66484.5605474344,37107586.0189238,232087130.470509
"5566","Vibrio","N/A","Interpolation","all","Southern Plains","GCM","MIROC5",2024,0.68,"degrees Celsius","Temperature",1,1,22993357570507,340477991.426162,67532.5811051534,37503072.7617787,262692128.080933
"5567","Vibrio","N/A","Interpolation","all","Southern Plains","GCM","MIROC5",2025,0.75,"degrees Celsius","Temperature",1,1,23502589873850.4,342770318.661584,68566.5840777027,37898559.5046336,294056304.013843
"5568","Vibrio","N/A","Interpolation","all","Southern Plains","GCM","MIROC5",2026,0.82,"degrees Celsius","Temperature",1,1,24040302568752.5,344892077.498275,69703.8411062742,38277563.3524752,326699223.981579
"5569","Vibrio","N/A","Interpolation","all","Southern Plains","GCM","MIROC5",2027,0.89,"degrees Celsius","Temperature",1,1,24578015263654.6,347013836.334965,70827.1909939924,38656567.2003168,360160563.728552
"5570","Vibrio","N/A","Interpolation","all","Southern Plains","GCM","MIROC5",2028,0.96,"degrees Celsius","Temperature",1,1,25115727958556.7,349135595.171656,71936.8872893304,39035571.0481584,394425402.208989
"5571","Vibrio","N/A","Interpolation","all","Southern Plains","GCM","MIROC5",2029,1.03,"degrees Celsius","Temperature",1,1,25653440653458.8,351257354.008346,73033.1774145551,39414574.896,418759148.695961
"5572","Vibrio","N/A","Interpolation","all","Southern Plains","GCM","MIROC5",2030,1.1,"degrees Celsius","Temperature",1,1,26191153348360.8,353379112.845037,74116.3028496427,39793578.7438415,429056903.104394
"5573","Vibrio","N/A","Interpolation","all","Southern Plains","GCM","MIROC5",2031,1.17,"degrees Celsius","Temperature",1,1,26735874599570.9,355266619.249009,75255.8026872533,40143231.4192151,439797388.714432
"5574","Vibrio","N/A","Interpolation","all","Southern Plains","GCM","MIROC5",2032,1.24,"degrees Celsius","Temperature",1,1,27280595850781,357154125.65298,76383.2583507309,40492884.0945886,450595615.187082
"5575","Vibrio","N/A","Interpolation","all","Southern Plains","GCM","MIROC5",2033,1.31,"degrees Celsius","Temperature",1,1,27825317101991.1,359041632.056952,77498.859791216,40842536.7699622,461450671.879358
"5576","Vibrio","N/A","Interpolation","all","Southern Plains","GCM","MIROC5",2034,1.38,"degrees Celsius","Temperature",1,1,28370038353201.2,360929138.460924,78602.792986393,41192189.4453357,472361667.197382
"5577","Vibrio","N/A","Interpolation","all","Southern Plains","GCM","MIROC5",2035,1.45,"degrees Celsius","Temperature",1,1,28914759604411.3,362816644.864895,79695.2400438476,41541842.1207092,483327728.100879
"5578","Vibrio","N/A","Interpolation","all","Southern Plains","GCM","MIROC5",2036,1.52,"degrees Celsius","Temperature",1,1,29554289118329.5,364505329.623376,81080.5404378212,41860191.814429,496169357.641108
"5579","Vibrio","N/A","Interpolation","all","Southern Plains","GCM","MIROC5",2037,1.59,"degrees Celsius","Temperature",1,1,30193818632247.7,366194014.381857,82453.0643495513,42178541.5081488,509088374.253442
"5580","Vibrio","N/A","Interpolation","all","Southern Plains","GCM","MIROC5",2038,1.66,"degrees Celsius","Temperature",1,1,30833348146165.9,367882699.140337,83812.9877219474,42496891.2018686,522083712.25279
"5581","Vibrio","N/A","Interpolation","all","Southern Plains","GCM","MIROC5",2039,1.73,"degrees Celsius","Temperature",1,1,31472877660084.2,369571383.898817,85160.4832821713,42815240.8955884,535154325.431827
"5582","Vibrio","N/A","Interpolation","all","Southern Plains","GCM","MIROC5",2040,1.8,"degrees Celsius","Temperature",1,1,32112407174002.4,371260068.657298,86495.7206147711,43133590.5893082,548299186.618019
"5583","Vibrio","N/A","Interpolation","all","Southern Plains","GCM","MIROC5",2041,1.87,"degrees Celsius","Temperature",1,1,32728862360220.5,372791260.735664,87794.0708578671,43423586.9703717,561361890.924972
"5584","Vibrio","N/A","Interpolation","all","Southern Plains","GCM","MIROC5",2042,1.94,"degrees Celsius","Temperature",1,1,33345317546438.6,374322452.814029,89081.79911667,43713583.3514353,574502336.145366
"5585","Vibrio","N/A","Interpolation","all","Southern Plains","GCM","MIROC5",2043,2.01,"degrees Celsius","Temperature",1,1,33961772732656.6,375853644.892395,90359.0352100476,44003579.7324989,587593672.316805
"5586","Vibrio","N/A","Interpolation","all","Southern Plains","GCM","MIROC5",2044,2.08,"degrees Celsius","Temperature",1,1,34578227918874.7,377384836.970761,91625.9068499718,44293576.1135624,599991610.538922
"5587","Vibrio","N/A","Interpolation","all","Southern Plains","GCM","MIROC5",2045,2.15,"degrees Celsius","Temperature",1,1,35194683105092.8,378916029.049126,92882.5396840888,44583572.494626,612440448.914713
"5588","Vibrio","N/A","Interpolation","all","Southern Plains","GCM","MIROC5",2046,2.22,"degrees Celsius","Temperature",1,1,35851270270951.7,380384206.573476,94250.1545842348,44858306.7921752,625728653.226375
"5589","Vibrio","N/A","Interpolation","all","Southern Plains","GCM","MIROC5",2047,2.29,"degrees Celsius","Temperature",1,1,36507857436810.5,381852384.097827,95607.2528473663,45133041.0897244,639074303.143686
"5590","Vibrio","N/A","Interpolation","all","Southern Plains","GCM","MIROC5",2048,2.36,"degrees Celsius","Temperature",1,1,37164444602669.4,383320561.622177,96953.9553145622,45407775.3872736,652476738.589765
"5591","Vibrio","N/A","Interpolation","all","Southern Plains","GCM","MIROC5",2049,2.43,"degrees Celsius","Temperature",1,1,37821031768528.3,384788739.146527,98290.3809826048,45682509.6848228,665935309.561933
"5592","Vibrio","N/A","Interpolation","all","Southern Plains","GCM","MIROC5",2050,2.5,"degrees Celsius","Temperature",1,1,38477618934387.1,386256916.670877,99616.6470390309,45957243.9823721,679449375.940253
"5593","Vibrio","N/A","Interpolation","all","Southern Plains","GCM","MIROC5",2051,2.57,"degrees Celsius","Temperature",1,1,39174934548149.5,387699228.826587,101044.654297396,46222561.4094241,693772551.982097
"5594","Vibrio","N/A","Interpolation","all","Southern Plains","GCM","MIROC5",2052,2.64,"degrees Celsius","Temperature",1,1,39872250161912,389141540.982296,102462.076038615,46487878.8364761,708155858.886547
"5595","Vibrio","N/A","Interpolation","all","Southern Plains","GCM","MIROC5",2053,2.71,"degrees Celsius","Temperature",1,1,40569565775674.4,390583853.138006,103869.029530363,46753196.2635282,722598630.516433
"5596","Vibrio","N/A","Interpolation","all","Southern Plains","GCM","MIROC5",2054,2.78,"degrees Celsius","Temperature",1,1,41266881389436.8,392026165.293715,105265.630314545,47018513.6905802,737100210.537787
"5597","Vibrio","N/A","Interpolation","all","Southern Plains","GCM","MIROC5",2055,2.85,"degrees Celsius","Temperature",1,1,41964197003199.2,393468477.449425,106651.992238929,47283831.1176322,751659952.240165
"5598","Vibrio","N/A","Interpolation","all","Southern Plains","GCM","MIROC5",2056,2.92,"degrees Celsius","Temperature",1,1,42702265057880.1,394934316.760343,108124.979890752,47545936.7307961,766952397.555208
"5599","Vibrio","N/A","Interpolation","all","Southern Plains","GCM","MIROC5",2057,2.99,"degrees Celsius","Temperature",1,1,43440333112561,396400156.071261,109587.073686096,47808042.3439599,782304519.928307
"5600","Vibrio","N/A","Interpolation","all","Southern Plains","GCM","MIROC5",2058,3.06,"degrees Celsius","Temperature",1,1,44178401167241.9,397865995.382178,111038.394032155,48070147.9571237,798007296.704362
"5601","Vibrio","N/A","Interpolation","all","Southern Plains","GCM","MIROC5",2059,3.13,"degrees Celsius","Temperature",1,1,44916469221922.8,399331834.693096,112479.059568199,48332253.5702875,813825102.773243
"5602","Vibrio","N/A","Interpolation","all","Southern Plains","GCM","MIROC5",2060,3.2,"degrees Celsius","Temperature",1,1,45654537276603.7,400797674.004014,113909.187197894,48594359.1834513,829709220.583246
"5603","Vibrio","N/A","Interpolation","all","Southern Plains","GCM","MIROC5",2061,3.27,"degrees Celsius","Temperature",1,1,46433107197115.9,402266028.334648,115428.855350639,48849882.2604548,846380780.056382
"5604","Vibrio","N/A","Interpolation","all","Southern Plains","GCM","MIROC5",2062,3.34,"degrees Celsius","Temperature",1,1,47211677117628,403734382.665281,116937.469645158,49105405.3374583,863121643.064989
"5605","Vibrio","N/A","Interpolation","all","Southern Plains","GCM","MIROC5",2063,3.41,"degrees Celsius","Temperature",1,1,47990247038140.2,405202736.995915,118435.150250784,49360928.4144618,879931056.19254
"5606","Vibrio","N/A","Interpolation","all","Southern Plains","GCM","MIROC5",2064,3.48,"degrees Celsius","Temperature",1,1,48768816958652.3,406671091.326548,119922.015601281,49616451.4914653,896808276.903855
"5607","Vibrio","N/A","Interpolation","all","Southern Plains","GCM","MIROC5",2065,3.55,"degrees Celsius","Temperature",1,1,49547386879164.4,408139445.657182,121398.182426067,49871974.5684687,913752573.349364
"5608","Vibrio","N/A","Interpolation","all","Southern Plains","GCM","MIROC5",2066,3.62,"degrees Celsius","Temperature",1,1,50365963149617.2,409553758.849326,122977.660591187,50113890.6805775,931613725.152379
"5609","Vibrio","N/A","Interpolation","all","Southern Plains","GCM","MIROC5",2067,3.69,"degrees Celsius","Temperature",1,1,51184539420070,410968072.04147,124546.267465043,50355806.7926862,949548721.694216
"5610","Vibrio","N/A","Interpolation","all","Southern Plains","GCM","MIROC5",2068,3.76,"degrees Celsius","Temperature",1,1,52003115690522.8,412382385.233614,126104.114900696,50597722.9047949,967556803.1976
"5611","Vibrio","N/A","Interpolation","all","Southern Plains","GCM","MIROC5",2069,3.83,"degrees Celsius","Temperature",1,1,52821691960975.6,413796698.425758,127651.313221999,50839639.0169036,985637220.272608
"5612","Vibrio","N/A","Interpolation","all","Southern Plains","GCM","MIROC5",2070,3.9,"degrees Celsius","Temperature",1,1,53640268231428.3,415211011.617902,129187.971249642,51081555.1290124,1003789233.73976
"5613","Vibrio","N/A","Interpolation","all","Southern Plains","GCM","MIROC5",2071,3.97,"degrees Celsius","Temperature",1,1,54497945907531.7,416525721.288318,130839.329055044,51305380.8788427,1022977344.12523
"5614","Vibrio","N/A","Interpolation","all","Southern Plains","GCM","MIROC5",2072,4.04,"degrees Celsius","Temperature",1,1,55355623583635.1,417840430.958733,132480.295065324,51529206.6286731,1044136778.57389
"5615","Vibrio","N/A","Interpolation","all","Southern Plains","GCM","MIROC5",2073,4.11,"degrees Celsius","Temperature",1,1,56213301259738.6,419155140.629149,134110.967064278,51753032.3785035,1066857519.03385
"5616","Vibrio","N/A","Interpolation","all","Southern Plains","GCM","MIROC5",2074,4.18,"degrees Celsius","Temperature",1,1,57070978935842,420469850.299564,135731.441612714,51976858.1283339,1089738349.24447
"5617","Vibrio","N/A","Interpolation","all","Southern Plains","GCM","MIROC5",2075,4.25,"degrees Celsius","Temperature",1,1,57928656611945.4,421784559.96998,137341.814067514,52200683.8781643,1112777772.1983
"5618","Vibrio","N/A","Interpolation","all","Southern Plains","GCM","MIROC5",2076,4.32,"degrees Celsius","Temperature",1,1,58824020452704.1,422975630.397071,139071.890258743,52406719.625541,1137021396.89427
"5619","Vibrio","N/A","Interpolation","all","Southern Plains","GCM","MIROC5",2077,4.39,"degrees Celsius","Temperature",1,1,59719384293462.9,424166700.824161,140792.250257805,52612755.3729176,1161441457.20269
"5620","Vibrio","N/A","Interpolation","all","Southern Plains","GCM","MIROC5",2078,4.46,"degrees Celsius","Temperature",1,1,60614748134221.7,425357771.251252,142502.97568542,52818791.1202943,1186036470.97898
"5621","Vibrio","N/A","Interpolation","all","Southern Plains","GCM","MIROC5",2079,4.53,"degrees Celsius","Temperature",1,1,61510111974980.5,426548841.678343,144204.147250656,53024826.8676709,1210804972.63316
"5622","Vibrio","N/A","Interpolation","all","Southern Plains","GCM","MIROC5",2080,4.6,"degrees Celsius","Temperature",1,1,62405475815739.2,427739912.105434,145895.844763621,53230862.6150476,1235745512.8994
